split_role,collection,domain,released_split,sample_id,case_id,case_id_source,image_path,mask_path,mask_encoding
released_train,phantom_train,phantom,train,pt_08604,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08604.png,datasets/segmentation/phantom_train/masks/pt_08604.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08606,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08606.png,datasets/segmentation/phantom_train/masks/pt_08606.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08607,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08607.png,datasets/segmentation/phantom_train/masks/pt_08607.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08608,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08608.png,datasets/segmentation/phantom_train/masks/pt_08608.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08609,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08609.png,datasets/segmentation/phantom_train/masks/pt_08609.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08610,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08610.png,datasets/segmentation/phantom_train/masks/pt_08610.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08611,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08611.png,datasets/segmentation/phantom_train/masks/pt_08611.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08612,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08612.png,datasets/segmentation/phantom_train/masks/pt_08612.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08613,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08613.png,datasets/segmentation/phantom_train/masks/pt_08613.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08614,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08614.png,datasets/segmentation/phantom_train/masks/pt_08614.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08615,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08615.png,datasets/segmentation/phantom_train/masks/pt_08615.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08616,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08616.png,datasets/segmentation/phantom_train/masks/pt_08616.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08617,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08617.png,datasets/segmentation/phantom_train/masks/pt_08617.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08618,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08618.png,datasets/segmentation/phantom_train/masks/pt_08618.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08619,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08619.png,datasets/segmentation/phantom_train/masks/pt_08619.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08620,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08620.png,datasets/segmentation/phantom_train/masks/pt_08620.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08621,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08621.png,datasets/segmentation/phantom_train/masks/pt_08621.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08622,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08622.png,datasets/segmentation/phantom_train/masks/pt_08622.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08623,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08623.png,datasets/segmentation/phantom_train/masks/pt_08623.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08625,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08625.png,datasets/segmentation/phantom_train/masks/pt_08625.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08626,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08626.png,datasets/segmentation/phantom_train/masks/pt_08626.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08627,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08627.png,datasets/segmentation/phantom_train/masks/pt_08627.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08629,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08629.png,datasets/segmentation/phantom_train/masks/pt_08629.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08630,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08630.png,datasets/segmentation/phantom_train/masks/pt_08630.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08632,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08632.png,datasets/segmentation/phantom_train/masks/pt_08632.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08633,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08633.png,datasets/segmentation/phantom_train/masks/pt_08633.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08634,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08634.png,datasets/segmentation/phantom_train/masks/pt_08634.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08635,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08635.png,datasets/segmentation/phantom_train/masks/pt_08635.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08636,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08636.png,datasets/segmentation/phantom_train/masks/pt_08636.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08637,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08637.png,datasets/segmentation/phantom_train/masks/pt_08637.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08638,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08638.png,datasets/segmentation/phantom_train/masks/pt_08638.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08640,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08640.png,datasets/segmentation/phantom_train/masks/pt_08640.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08642,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08642.png,datasets/segmentation/phantom_train/masks/pt_08642.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08643,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08643.png,datasets/segmentation/phantom_train/masks/pt_08643.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08644,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08644.png,datasets/segmentation/phantom_train/masks/pt_08644.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08645,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08645.png,datasets/segmentation/phantom_train/masks/pt_08645.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08646,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08646.png,datasets/segmentation/phantom_train/masks/pt_08646.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08647,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08647.png,datasets/segmentation/phantom_train/masks/pt_08647.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08648,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08648.png,datasets/segmentation/phantom_train/masks/pt_08648.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08649,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08649.png,datasets/segmentation/phantom_train/masks/pt_08649.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08650,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08650.png,datasets/segmentation/phantom_train/masks/pt_08650.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08651,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08651.png,datasets/segmentation/phantom_train/masks/pt_08651.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08652,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08652.png,datasets/segmentation/phantom_train/masks/pt_08652.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08653,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08653.png,datasets/segmentation/phantom_train/masks/pt_08653.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08654,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08654.png,datasets/segmentation/phantom_train/masks/pt_08654.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08655,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08655.png,datasets/segmentation/phantom_train/masks/pt_08655.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08657,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08657.png,datasets/segmentation/phantom_train/masks/pt_08657.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08658,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08658.png,datasets/segmentation/phantom_train/masks/pt_08658.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08659,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08659.png,datasets/segmentation/phantom_train/masks/pt_08659.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08660,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08660.png,datasets/segmentation/phantom_train/masks/pt_08660.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08661,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08661.png,datasets/segmentation/phantom_train/masks/pt_08661.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08662,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08662.png,datasets/segmentation/phantom_train/masks/pt_08662.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08663,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08663.png,datasets/segmentation/phantom_train/masks/pt_08663.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08664,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08664.png,datasets/segmentation/phantom_train/masks/pt_08664.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08665,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08665.png,datasets/segmentation/phantom_train/masks/pt_08665.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08666,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08666.png,datasets/segmentation/phantom_train/masks/pt_08666.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08667,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08667.png,datasets/segmentation/phantom_train/masks/pt_08667.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08668,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08668.png,datasets/segmentation/phantom_train/masks/pt_08668.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08669,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08669.png,datasets/segmentation/phantom_train/masks/pt_08669.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08670,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08670.png,datasets/segmentation/phantom_train/masks/pt_08670.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08672,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08672.png,datasets/segmentation/phantom_train/masks/pt_08672.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08673,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08673.png,datasets/segmentation/phantom_train/masks/pt_08673.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08674,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08674.png,datasets/segmentation/phantom_train/masks/pt_08674.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08676,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08676.png,datasets/segmentation/phantom_train/masks/pt_08676.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08677,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08677.png,datasets/segmentation/phantom_train/masks/pt_08677.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08679,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08679.png,datasets/segmentation/phantom_train/masks/pt_08679.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08681,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08681.png,datasets/segmentation/phantom_train/masks/pt_08681.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08683,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08683.png,datasets/segmentation/phantom_train/masks/pt_08683.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08686,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08686.png,datasets/segmentation/phantom_train/masks/pt_08686.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08687,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08687.png,datasets/segmentation/phantom_train/masks/pt_08687.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08688,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08688.png,datasets/segmentation/phantom_train/masks/pt_08688.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08689,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08689.png,datasets/segmentation/phantom_train/masks/pt_08689.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08690,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08690.png,datasets/segmentation/phantom_train/masks/pt_08690.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08691,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08691.png,datasets/segmentation/phantom_train/masks/pt_08691.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08692,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08692.png,datasets/segmentation/phantom_train/masks/pt_08692.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08693,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08693.png,datasets/segmentation/phantom_train/masks/pt_08693.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08694,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08694.png,datasets/segmentation/phantom_train/masks/pt_08694.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08695,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08695.png,datasets/segmentation/phantom_train/masks/pt_08695.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08696,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08696.png,datasets/segmentation/phantom_train/masks/pt_08696.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08697,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08697.png,datasets/segmentation/phantom_train/masks/pt_08697.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08698,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08698.png,datasets/segmentation/phantom_train/masks/pt_08698.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08699,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08699.png,datasets/segmentation/phantom_train/masks/pt_08699.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08700,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08700.png,datasets/segmentation/phantom_train/masks/pt_08700.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08701,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08701.png,datasets/segmentation/phantom_train/masks/pt_08701.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08702,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08702.png,datasets/segmentation/phantom_train/masks/pt_08702.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08703,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08703.png,datasets/segmentation/phantom_train/masks/pt_08703.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08704,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08704.png,datasets/segmentation/phantom_train/masks/pt_08704.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08705,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08705.png,datasets/segmentation/phantom_train/masks/pt_08705.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08706,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08706.png,datasets/segmentation/phantom_train/masks/pt_08706.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08707,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08707.png,datasets/segmentation/phantom_train/masks/pt_08707.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08708,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08708.png,datasets/segmentation/phantom_train/masks/pt_08708.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08710,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08710.png,datasets/segmentation/phantom_train/masks/pt_08710.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08711,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08711.png,datasets/segmentation/phantom_train/masks/pt_08711.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08712,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08712.png,datasets/segmentation/phantom_train/masks/pt_08712.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08713,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08713.png,datasets/segmentation/phantom_train/masks/pt_08713.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08714,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08714.png,datasets/segmentation/phantom_train/masks/pt_08714.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08715,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08715.png,datasets/segmentation/phantom_train/masks/pt_08715.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08716,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08716.png,datasets/segmentation/phantom_train/masks/pt_08716.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08717,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08717.png,datasets/segmentation/phantom_train/masks/pt_08717.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08719,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08719.png,datasets/segmentation/phantom_train/masks/pt_08719.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08720,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08720.png,datasets/segmentation/phantom_train/masks/pt_08720.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08721,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08721.png,datasets/segmentation/phantom_train/masks/pt_08721.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08722,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08722.png,datasets/segmentation/phantom_train/masks/pt_08722.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08726,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08726.png,datasets/segmentation/phantom_train/masks/pt_08726.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08727,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08727.png,datasets/segmentation/phantom_train/masks/pt_08727.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08728,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08728.png,datasets/segmentation/phantom_train/masks/pt_08728.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08729,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08729.png,datasets/segmentation/phantom_train/masks/pt_08729.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08730,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08730.png,datasets/segmentation/phantom_train/masks/pt_08730.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08732,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08732.png,datasets/segmentation/phantom_train/masks/pt_08732.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08734,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08734.png,datasets/segmentation/phantom_train/masks/pt_08734.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08735,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08735.png,datasets/segmentation/phantom_train/masks/pt_08735.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08736,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08736.png,datasets/segmentation/phantom_train/masks/pt_08736.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08737,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08737.png,datasets/segmentation/phantom_train/masks/pt_08737.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08739,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08739.png,datasets/segmentation/phantom_train/masks/pt_08739.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08740,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08740.png,datasets/segmentation/phantom_train/masks/pt_08740.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08741,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08741.png,datasets/segmentation/phantom_train/masks/pt_08741.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08742,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08742.png,datasets/segmentation/phantom_train/masks/pt_08742.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08743,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08743.png,datasets/segmentation/phantom_train/masks/pt_08743.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08744,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08744.png,datasets/segmentation/phantom_train/masks/pt_08744.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08745,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08745.png,datasets/segmentation/phantom_train/masks/pt_08745.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08746,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08746.png,datasets/segmentation/phantom_train/masks/pt_08746.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08747,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08747.png,datasets/segmentation/phantom_train/masks/pt_08747.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08749,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08749.png,datasets/segmentation/phantom_train/masks/pt_08749.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08750,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08750.png,datasets/segmentation/phantom_train/masks/pt_08750.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08751,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08751.png,datasets/segmentation/phantom_train/masks/pt_08751.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08752,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08752.png,datasets/segmentation/phantom_train/masks/pt_08752.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08753,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08753.png,datasets/segmentation/phantom_train/masks/pt_08753.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08754,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08754.png,datasets/segmentation/phantom_train/masks/pt_08754.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08755,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08755.png,datasets/segmentation/phantom_train/masks/pt_08755.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08756,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08756.png,datasets/segmentation/phantom_train/masks/pt_08756.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08757,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08757.png,datasets/segmentation/phantom_train/masks/pt_08757.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08758,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08758.png,datasets/segmentation/phantom_train/masks/pt_08758.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08759,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08759.png,datasets/segmentation/phantom_train/masks/pt_08759.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08760,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08760.png,datasets/segmentation/phantom_train/masks/pt_08760.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08761,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08761.png,datasets/segmentation/phantom_train/masks/pt_08761.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08762,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08762.png,datasets/segmentation/phantom_train/masks/pt_08762.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08763,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08763.png,datasets/segmentation/phantom_train/masks/pt_08763.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08764,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08764.png,datasets/segmentation/phantom_train/masks/pt_08764.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08765,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08765.png,datasets/segmentation/phantom_train/masks/pt_08765.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08766,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08766.png,datasets/segmentation/phantom_train/masks/pt_08766.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08767,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08767.png,datasets/segmentation/phantom_train/masks/pt_08767.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08768,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08768.png,datasets/segmentation/phantom_train/masks/pt_08768.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08769,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08769.png,datasets/segmentation/phantom_train/masks/pt_08769.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08771,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08771.png,datasets/segmentation/phantom_train/masks/pt_08771.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08773,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08773.png,datasets/segmentation/phantom_train/masks/pt_08773.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08775,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08775.png,datasets/segmentation/phantom_train/masks/pt_08775.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08776,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08776.png,datasets/segmentation/phantom_train/masks/pt_08776.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08777,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08777.png,datasets/segmentation/phantom_train/masks/pt_08777.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08779,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08779.png,datasets/segmentation/phantom_train/masks/pt_08779.npy,npy_multiclass
released_train,phantom_train,phantom,train,pt_08780,,unavailable_from_filename,datasets/segmentation/phantom_train/images/pt_08780.png,datasets/segmentation/phantom_train/masks/pt_08780.npy,npy_multiclass
